x,y,z
0.6510170156135565,0.48335576373796096,0.791678255433856
0.7036999626495779,0.40883520249785343,0.7412912337685292
0.7053939346038658,0.3004139383310305,0.7497907340979558
0.5105780408066971,0.22550991701391734,0.6960659814218334
0.7322298747718223,0.13419378240769955,0.6086602293221021
0.5548247316414414,0.48442314041774304,0.831836560464162
0.8021599382303272,0.2711384851752042,0.8509918576653643
0.6244283986701461,0.48406741301821266,0.8217499607385004
0.604035279136889,0.4498171428726243,0.7958190850672151
0.741592466049274,0.3892739079229943,0.5483820172292418
0.7354251299426149,0.36772702697172654,0.5628468238917158
0.5825710620771666,0.5118736795528707,0.6142862762512419
0.8084310491415848,0.27890820081716816,0.6380868004849946
0.7067350761291747,0.3404377799653403,0.5295933988048103
0.6721307529596677,0.4358579718867782,0.7694161635486373
0.6368511989654728,0.2271956244852308,0.5661748136107475
0.71643802936186,0.5389026114095782,0.645130462895755
0.6212294832544345,0.3209041389546027,0.5864523953849344
0.6500267855343304,0.1053470046372171,0.7018329794520419
0.7168088281178251,0.4212230402537529,0.5372094588440632
0.6847928657431822,0.21238916232920826,0.7312923844317111
0.6666985954908464,0.5246979549882296,0.6705647545500177
0.7055256762362204,0.40898611616456615,0.5947453789963691
0.6106429420898064,0.435850348876063,0.6081320334283267
0.726708728016812,0.15853709363831162,0.7222915131514458
0.7392305012199617,0.3436343359625065,0.704408520493753
0.7595166802054762,0.18748112837874023,0.7393753392007524
0.8256679828316656,0.18896325905043168,0.7451079218828114
0.7941138671595362,0.30935977717212726,0.708573394716711
0.8531378441054065,0.5689268220127454,0.8139899440250368
0.8057470344430915,0.5604218035782054,0.7554367806556151
0.5580914303624991,0.41166008414498445,0.8250719457611186
0.7514701581920014,0.13756664357714474,0.7831241222904818
0.7377358067269676,0.1247973332368292,0.5150543437199551
0.888842848844904,0.17376009564878028,0.6474367099691322
0.5597122188257995,0.4698286861062727,0.5645586818542537
0.8359574901491342,0.23239785236390634,0.5664927072269222
0.8448724004506792,0.25422097171934277,0.7953486738643987
0.615762313270927,0.5894063825644396,0.8490142646837664
0.5936298312997184,0.10295078580229475,0.6655465848384875
0.7781701193241851,0.565220899733089,0.7617418867563784
0.8523280873108541,0.5754243258501125,0.6201657705510379
0.7474355915888371,0.4591234415177222,0.6737670547521722
0.8425719797821708,0.11902430892854934,0.7659080562487512
0.7453255013717759,0.42365902801626654,0.7687735219551802
0.5208641013412235,0.4409005049338133,0.6565832171687123
0.8489629221129272,0.16553062410194255,0.6837656656937338
0.555792804732868,0.44373376657773467,0.5666866566441824
0.722708830103748,0.40103093994853,0.7408220581410672
0.8229736643171025,0.5627164001468137,0.7962632020009879
0.5608179377930902,0.2141742222774454,0.6861917407566499
0.8317183055422714,0.34187549218439806,0.656687999205115
0.7386829242432011,0.49937450841747333,0.8024710507007929
0.5564786615642792,0.48144864756232053,0.7396199305305895
0.7908860289737774,0.4086101259587198,0.7059104626594523
0.5589931111741435,0.33370359079000766,0.6735392343085078
0.763977656630522,0.49294332028241983,0.79890702791129
0.6719279845679506,0.5878704849423233,0.6892108105635061
0.7167421204812015,0.5282163250085513,0.5095511551846248
0.5958805618512387,0.12227762241272286,0.5723424836204984
0.5255415014019428,0.46442221760917424,0.7668884278977354
0.5208253653571212,0.5383184266001259,0.6917872268871595
0.5314689410627378,0.5581954920677344,0.7452588118789681
0.6772687197271284,0.5226871144144462,0.762484868260162
0.67326912648715,0.483833816175549,0.7637743610615565
0.6883935803972142,0.5855364525525213,0.5776600473168894
0.5794908801080252,0.35186268330056025,0.6933117042957786
0.5664743322461143,0.3735640482519408,0.8057772242854575
0.7215710273871655,0.4491268013085217,0.5547262420755568
0.8869648912419892,0.5117079734758261,0.6787549508302035
0.8176817585136963,0.5096022695893218,0.6654337912427378
0.8078146748304895,0.4467660994802193,0.7944794239888938
0.7227963005379413,0.5446394584669396,0.6673645772081803
0.5271101855710407,0.46051841209639277,0.6160078395951785
0.6973512771542006,0.3306172560393884,0.5065345804429146
0.6670807926878288,0.30511631979688414,0.8437593702503637
0.646627610500751,0.38447166929372345,0.7399115291265455
0.6104901877304585,0.22938130115029717,0.5244096346691685
0.7167351393331951,0.2163056270970559,0.5386857497211879
0.7887963201456636,0.3154814427481337,0.835143998414793
0.8336903625026019,0.5780704316786758,0.8269965994827658
0.7482103120719663,0.5904598993689575,0.5073733657863486
0.761980229140753,0.27745564603547235,0.6038599093111846
0.8961057770797876,0.46505743446483716,0.7289623707420047
0.623252953620282,0.4112859084956908,0.6371475429800113
0.8662893433749801,0.32417617608144145,0.6916020339114507
0.8146906353728873,0.5884918329609595,0.6216238807184755
0.8214214990753486,0.28723615995926355,0.56801224284897
0.7420540217942605,0.2921095916109122,0.6428265367509374
0.7514097356856303,0.2127005907893806,0.6538091343318213
0.7489010575390155,0.38719240432941215,0.5806208132278496
0.6707158458338691,0.10756942310654069,0.8014597668945069
0.5651245753689749,0.336498147837448,0.6969759436370767
0.8674279673812171,0.2327369504609383,0.5982795985367829
0.5909942817764194,0.3151361670381362,0.6656293032395506
0.8193068516988291,0.4270936014395533,0.6710664683387669
0.6928993343571688,0.5003701648951259,0.831718434530345
0.5376473698611101,0.1651995573740286,0.6612500127522815
0.6675415755092171,0.5773829725742552,0.6517743258396876
0.7014436919561043,0.3736975956929177,0.6430440027599419
0.8061088171120522,0.34338553527901483,0.6489384285698873
0.7870017696059382,0.19718649458615642,0.8631044083256596
0.8616738321038718,0.1866746766221795,0.6517291334678407
0.6861287184172898,0.48366447030730453,0.5801988310052233
0.6751183181207425,0.37396862824929467,0.6566712804707747
0.86948085698199,0.21507574626844847,0.6110144634212552
0.5985093073781109,0.13993062689032257,0.6264292887225491
0.7353412305618705,0.5645732291858011,0.7857978086343927
0.5541251729071923,0.5306540975883978,0.8267029565868048
0.5988330812185815,0.17780143941889046,0.757436678127836
0.795967591587148,0.2499551723816151,0.8177880154561569
0.6165101423739127,0.5708992741653187,0.8283293568665479
0.7350685239168051,0.34952799694244097,0.8233991602226775
0.7743199308577484,0.3896805361694431,0.8135122310884122
0.8847877581397119,0.11291303319573162,0.7223313626665638
0.5369855036367578,0.3595699334944622,0.6807635486665805
0.6321396029076486,0.10555522275306992,0.5625702192679785
0.7237408559495145,0.1761364301837451,0.5329677069945351
0.7684329177291278,0.531468398906198,0.6228285871154243
0.6056896196615121,0.4003366732867546,0.5984371772205042
0.8367579989851323,0.4231728484784085,0.8264273171576497
0.574956152464789,0.3412261982742505,0.7872507834679076
0.6334964471569491,0.224369748201215,0.8113480768390035
0.5686625399071137,0.2862059299538099,0.7134079620215985
0.6285387672355218,0.18593750029658887,0.8056773620219199
0.5737472664016753,0.5443669220952507,0.7194475238887756
0.7768793677671605,0.5578032945658273,0.8272164533098387
0.7802444686071928,0.547305516587673,0.7570504680841694
0.5302495191172778,0.5859232173369994,0.6802805043005505
0.581555694946075,0.16150883203457403,0.8201885776388333
0.5851711423858307,0.4110272621085532,0.5760715268078694
0.6507024832617598,0.3729302046496167,0.808190336044108
0.514061462318791,0.17539087258578054,0.7614651854862893
0.545336196059583,0.125765483350223,0.7880010660239636
0.7274785877511474,0.16024461749719485,0.6224786360515498
0.7188945097007858,0.4306113907077267,0.8244977679242291
0.6142485514227747,0.36774894883895815,0.6571033565445717
0.748160377844167,0.41478538493289463,0.8543993950458153
0.7538624358453844,0.46105296822540665,0.6465521567916934
0.8630255573147376,0.5084801306908999,0.7473462797528043
0.6367873193061542,0.2658167035679744,0.6524701980064251
0.718819324227318,0.16913297627440735,0.5619998099450672
0.686165476473784,0.11824321506767069,0.5802816406588247
0.6463029006995342,0.5434746775306353,0.7311637625998375
0.6852688638581547,0.3624843077893566,0.7882645327886758
0.7726449825192715,0.12534206705325215,0.5782494477006352
0.6150025823648501,0.2037811717873735,0.7526457710707869
0.591907112829509,0.5915941251088451,0.6300760968697354
0.7723247911061478,0.263955836437443,0.6734597225505671
0.799717851246795,0.1704744628492277,0.7647190264256238
0.8486186694616462,0.4073829231724734,0.5797237273676127
0.6029513262147554,0.3726478285560688,0.6375235396592612
0.680851771091285,0.16987732140058345,0.6200349806720955
0.8611266229641262,0.30152429140061787,0.7595009606461848
0.8585775559572213,0.1435397818344555,0.6591313390194972
0.6590333815690654,0.3573807083194186,0.6077265761846695
0.6226539013928897,0.15129332864359654,0.6151049285079078
0.682368722922331,0.25537023609667364,0.7750352858796666
0.8057027426547887,0.3740338877837217,0.6107578086928143
0.8118402416660834,0.13670435220732388,0.6997356202306791
0.6358792962713793,0.11213296481619514,0.8339012987010154
0.6793251877139684,0.4215386732962114,0.8870321990921441
0.5648346991280525,0.4066790114917135,0.5990793617754294
0.7794699462924912,0.26154021368979496,0.6786949121613349
0.6914128036429178,0.5623123721009514,0.8062871675635785
0.6382559692329767,0.15456865179213383,0.7084070240464344
0.6207277795522004,0.19230351467341752,0.6205064304274046
0.5183119604255835,0.3595808296355878,0.7717097630570205
0.8653702644946941,0.3572569932989834,0.7221619720758068
0.561860885339689,0.38958142199051327,0.6906858025018462
0.732210226235603,0.31728552893136175,0.7998801549500241
0.8635445937039928,0.5321523269269255,0.7963445605992805
0.7593497840197637,0.468333352935437,0.5124579131015132
0.7528734138077798,0.3295259110082862,0.734015662868939
0.5924297811028613,0.2020660371577214,0.5553539739119109
0.6719129007210485,0.3862680776662003,0.5213788054079568
0.7939545432032362,0.3229182356404162,0.7415123048833879
0.7348646925452991,0.4697837285024211,0.7110525291979178
0.6689609038488663,0.39782777258546276,0.5610169136075973
0.7722823625248378,0.1327199133128311,0.7753286674713711
0.7736998752552615,0.13339253795730086,0.7874366295477231
0.6708794845048681,0.31971000606068833,0.5455489479589217
0.7136158532512037,0.1127321312704018,0.721179638264356
0.6635853045932106,0.46128865895057247,0.8544460590694136
0.7907093783267372,0.46419602928256454,0.6839868460304955
0.8224537927169925,0.48609964684717044,0.7663954013620579
0.7515455999723096,0.4028441843100965,0.8641196972036712
0.5935101040215852,0.5704063641360376,0.5726416619826497
0.5750985745951397,0.19767504342043288,0.8510465113020714
0.698556072502478,0.43373878826908363,0.7232571857298833
0.714656303377784,0.5407088171285412,0.6451218701901695
0.6600069453036143,0.403487651189924,0.5334996530628628
0.5992750440933279,0.5590461160798634,0.8235824863696983
0.760775564710345,0.4835501379534204,0.7517729381037526
0.7228696252975508,0.33305765607360716,0.6969894990042056
0.737816159245347,0.23147553358929154,0.5957529306004185
0.5436976834819904,0.48530466546267326,0.812981928461777
0.8191114371774316,0.42930775286768463,0.8237639108778667
0.6790673639129698,0.28264931532325555,0.6467056458119161
0.8368436365567978,0.15709184611022844,0.749372867259419
0.6786177839273796,0.5532333950709809,0.6108397487380319
0.7923518802149544,0.5811077736916367,0.6864358458454685
0.6570079381275027,0.3854336946500475,0.5966283190357701
0.6659398525080159,0.13726704758904343,0.5534185599290741
0.6237748946410189,0.14336201313516664,0.659525593823411
0.7568305459923664,0.2768058287697476,0.7729881118460846
0.6228994082049498,0.10458141191532802,0.7581942107078752
0.6653344542731034,0.32601260206331106,0.5428947622709958
0.5597090584839167,0.43575239091746987,0.8021113332378567
0.7608391524056343,0.5571293282744236,0.7672500767958479
0.5780104862311225,0.5625295613590348,0.713512309254398
0.5927364728017961,0.4278611937780056,0.7185354516599076
0.5771245938533995,0.27555373408845096,0.7053116070027988
0.6482019797032837,0.4433222680135237,0.6934499087408081
0.5241033055368454,0.5252167037454414,0.7484949980209878
0.6070067285636347,0.11245322689089224,0.8271260755141554
0.8845532211029221,0.2068775166069816,0.7530496129673565
0.6737552997286644,0.2931647905075896,0.5305789214596843
0.6413890444180048,0.17391735308705145,0.7099905948223459
0.6537770503687306,0.5976854390862971,0.793831605854571
0.7782068670362015,0.43406501985117196,0.8692344374491553
0.5696912660454715,0.46313483446044623,0.710286667229242
0.7855354123101278,0.40508365025950344,0.7187831976033674
0.7677503633345919,0.5255961257198656,0.8203262478792719
0.6484496417609051,0.2967491386368657,0.8758438935773736
0.8640632281930299,0.30649991985909963,0.6665533357135136
0.6488363599127898,0.4047702930831122,0.5067929500164062
0.5353925269491712,0.21383122554288422,0.6333298724005446
0.7451881031182669,0.32251737970983585,0.5954653150858868
0.8268541994073568,0.5132770537260168,0.6600235541171348
0.5538173886767082,0.13040757165274294,0.7920819451898006
0.757553385145881,0.1619860072429811,0.8179983113057832
0.74560775660231,0.45869105118518083,0.5753230671593792
0.7777793919352429,0.16493996938633268,0.7021724781924371
0.6253145829351576,0.5284914274203929,0.5486027973739469
0.7178004936579235,0.327914174589382,0.6540306951371555
0.6597175504075208,0.11201437836495917,0.8285866767138554
0.8561358888154579,0.3715741413139485,0.7599077367302259
0.7893550060163307,0.23842088985096208,0.7138852172668877
0.7701713674551179,0.27045830422088013,0.6080272915097749
0.7600563555561917,0.32774078575684973,0.7723003760592118
0.6261361043605684,0.3722532668342492,0.6255624651834002
0.8673978398967275,0.3088086988923844,0.6988789257356519
0.7250885550063628,0.4874343695066329,0.6765051347121964
0.7673564167935492,0.37891109649314314,0.6105734451372574
0.5629403377842506,0.4348672713012327,0.6630861152775556
0.8224330384328845,0.46235615441511324,0.5456086027452258
0.5387390609908658,0.31246170458337563,0.6951216372537307
0.7396257310457297,0.29493596037505276,0.8684202324952122
0.7680567063932121,0.1565663648001788,0.8039775660488833
0.7385853576282254,0.32407675036071437,0.6293283224686326
0.6852278252928222,0.2392867231875622,0.7525861061537473
0.6625104913583342,0.16751946396343112,0.7462212059208767
0.6894923196345629,0.19321249200851762,0.6924408070825147
0.7420449043740911,0.5331705884855535,0.5155782381881923
0.6733056023047124,0.21576279040936294,0.8546756127933598
0.722954462291111,0.5936469357393621,0.6453006906372272
0.5046501922218251,0.42847022304193383,0.7013471723727362
0.5752228513258278,0.3337718443710076,0.5643763138998306
0.7852747829623309,0.12729931003609044,0.5982797865517862
0.7766396370577672,0.5270856592241918,0.5201329509031631
0.5896013293831075,0.2910072107939168,0.8561651589043932
0.642345982109198,0.5587262615869267,0.5993436230463751
0.5315876676190123,0.5071279233472173,0.7218575626544816
0.6349155076883437,0.4000667913632847,0.7391013327533356
0.7114584433839096,0.3135002585375637,0.8402481616407576
0.56796968680263,0.47751761778142665,0.8425549004222993
0.7665845565828093,0.28163461847550453,0.6463428658774043
0.8109412756397513,0.37687072802940247,0.7090263491387554
0.5555690428418424,0.1635572626018916,0.7749356831826651
0.6284733827429408,0.5370081480885325,0.6825832878144542
0.5482458435448617,0.10658015636968857,0.802299744570025
0.6909919954292665,0.24166651946810522,0.5960243133408349
0.620721602960996,0.5568384823518634,0.6433571091227023
0.8429022115298257,0.3242359962624196,0.6683433184549022
0.5144537146373598,0.5431427334296416,0.7127696296931374
0.5681653132083049,0.30367750472770405,0.6881023003350667
0.8094615635920428,0.2842233896476938,0.7172568738721268
0.5274782261836679,0.4002389290015549,0.643738391753059
0.5429467683475108,0.5055437935321729,0.651505893954232
0.5419494127059685,0.28411893883838957,0.8068613279854603
0.7037796852692766,0.420032669127978,0.8975433442315581
0.619395489544039,0.16547911589026967,0.6758898763448945
0.6411239069458161,0.5869193836171294,0.8347805099761456
0.6778564815525634,0.27554357317244493,0.7484451704745679
0.6501104813055174,0.19537922356480023,0.5674074360267494
0.6182415659107916,0.5769313042718189,0.662397767940582
0.6634103736800689,0.4378445257475633,0.7197682436994383
0.6951387486336048,0.3012427006467773,0.5950431465086913
0.7160253830744567,0.48253411714574246,0.844284291660393
0.856214661244757,0.5075335814349006,0.7363545353766731
0.7404565030034911,0.2536331654825622,0.700576959215684
0.7489077096462966,0.29303580175167476,0.625211064748346
0.6608916046023556,0.51978313988224,0.6288983822062292
0.5131832024107402,0.2720473911222273,0.6687286344191687
0.6617742538150456,0.43962382068176264,0.6552980462889781
0.7439410237686047,0.3469536032493391,0.8539990404924561
0.7331954497395011,0.25726174641114463,0.7572988105929588
0.652013658448386,0.16876145923305144,0.7442769067305194
0.8381619427588856,0.2738339494925738,0.7781981425889936
0.7342836620075197,0.5675749847374969,0.6429548385773844
0.5479443406974077,0.5995511915048337,0.8039823026823577
0.58708439624502,0.480796966560616,0.7059092541243666
0.7736636507719759,0.15455132521509143,0.5205734921925023
0.5771890899818479,0.16576823255692505,0.7240945507877296
0.5333303037209229,0.3776288414796515,0.669770306653065
0.7991895069370303,0.5922568566078742,0.7111653871585485
0.7516150070521278,0.2556777756857679,0.7467107012291172
0.8204158669412603,0.5549038295230321,0.6874003560127576
0.6790986860389356,0.4961066029379023,0.7592587822304173
0.8393176676262514,0.5530040652716541,0.7052744896374621
0.6959377620100058,0.14585550204413536,0.6198355126088543
0.8148813757816367,0.11604794225539508,0.7480093045731083
0.7530946857372681,0.5145567287018252,0.6420171016147211
0.5287238093322886,0.27848724122588675,0.7686966188313413
0.5909773277899162,0.5352062221607659,0.805103538171845
0.7879815985560917,0.11006951935381373,0.5490036602140137
0.8516821931825571,0.4246822522358803,0.584928358119115
0.5677289056169752,0.4302181944970236,0.6579237061806343
0.6540473841841254,0.3246604969769017,0.5484780050833686
0.6559630001743879,0.43512224387531195,0.5916658687582805
0.6322028663909693,0.3353186207448907,0.8418811408493503
0.5184130648989596,0.20135769636574433,0.641093832200063
0.7693521505810619,0.5773023945967751,0.8003004080540848
0.6299585844075943,0.3794821616072034,0.5691717593849446
0.6176681355140886,0.1742684298781245,0.6352551398263947
0.6628493989970504,0.5887554476929149,0.8929488456069602
0.5338687193052237,0.16845950738869528,0.5907990275256493
0.5878916821095167,0.5954724029737138,0.6359625893468687
0.5505780200941977,0.25501644989058336,0.6067801760845974
0.7003134186424687,0.2981107725583121,0.7729601013051819
0.6818894477840362,0.19903606919470482,0.5777952892438556
0.6337267720734328,0.1583240923951517,0.6895851736197489
0.8369593410403708,0.4962392199050848,0.77892820015326
0.5385917259437919,0.48761114107803494,0.6586454096603799
0.6210991979248631,0.20880578755120197,0.7244648147490826
0.7418203260596338,0.3230365401935583,0.7234183944223465
0.794936594168618,0.10639393781848247,0.7231618726587377
0.64904858102851,0.5097575853417744,0.7246946851768296
0.8969618036192876,0.3816756203254291,0.7058051336989899
